id,barcode,name,spec,unit,price,brand,supplier,made_in,discount,inventory,expiration_data,product_location
13365,6923365758338,川漢子五香味牛肉丝,120克,袋,12.0,川漢子,达州市宏隆肉类制品有限公司,四川,1.0,28,2027-02-26,D
13366,6926032318842,B4，透明摊开式拉链袋,B4,个,6.9,comix齐心,深圳齐心集团股份有限公司,东莞,0.8,44,2026-09-28,D
13367,6932835333807,真彩中性笔替芯,中性笔替芯,瓶,1.3,真彩,上海乐美文具有限公司,广东,0.9,50,2027-04-24,G
13368,6911988014290,500ml水蜜桃味双优先,瓶,瓶,8.7,福建省达利食品集团有限公司,达利食品集团有限公司,福建惠安,1.0,33,2027-05-24,B
13369,6920420601073,金丝小枣,418g,袋,16.0,丝宝宝,山东金城股份有限公司,山东招远,1.0,48,2026-10-28,F
13370,6908332890136,索芙特清爽控油.袪痘修护洁面啫喱 油性/痘痘肤质适用 150g,150G/150G,支,46.8,索芙特,广西索芙特集团有限公司,广西梧州,1.0,33,2027-04-12,A
13371,6901481827633,52%vol三星茅台液,500ml,11,288.0,茅台液,贵州茅台酒厂(集团)习酒有限责任公司,贵州,1.0,35,2026-12-10,E
13372,6911754103302,陈村河粉酸辣味五联包,115g,4,12.8,陈村,佛山市顺德区春晓食品有限公司,广东,1.0,49,2026-11-02,D
13373,6928886700675,芦荟橙汁饮品,500ml,11,5.0,味之园,嘉兴市芦荟源生物科技有限公司,浙江,1.0,44,2026-11-25,F
13374,6934748800315,不倒娃草莓味橡皮奶糖,不;橡皮;草莓味,袋,9.0,橡皮,上海鑫矗食品有限公司,上海,1.0,49,2027-02-17,E
13375,6938124405521,家庭4碗装龟苓膏,100克×4,组,10.5,致中和,广西致中和食品有限公司,浙江杭州,1.0,49,2026-10-17,D
13376,6947359130702,保罗拉杆箱小号,-,1,296.6,广州,无锡招商城锦屏皮具商行,广,0.8,31,2026-10-17,C
13377,6903148096802,<font color=#fe0000>护舒宝隐型祛味淡香棉柔40片,40片,3,9.8,护舒宝,广州宝洁有限公司,广州,1.0,47,2027-06-28,C
13378,6947359105809,苹果手包,-,1,36.0,苹果,无锡招商城锦屏皮具商行,广东,1.0,33,2027-09-19,A
13379,6942543808818,惠亮（大脚板型）双面皮革滋养绵,47.5*42.5*48.5cm,个,4.0,惠亮,福建省泉州市丰泽区益顺日化有限公司,福建,1.0,40,2027-01-21,C
13380,6928482703391,渴望B137电话机,137,台,29.9,crave/渴望,深圳市渴望通讯设备有限公司,广东深圳,1.0,44,2027-08-22,A
13381,6922266438776,清风软抽面纸,单包装,包,5.5,清风,金红叶纸业集团有限公司,苏州,1.0,37,2027-03-11,C
13382,6931285755108,A5 100页软面抄本,210*148（A5）,本,4.0,青联,杭州青联印刷有限公司,浙江杭州,0.9,20,2027-09-11,D
13383,6920177962069,多效修护19精华乳100ml,100ml,瓶,76.0,施华蔻,汉高股份有限公司,上海,1.0,34,2026-12-27,B
13384,6920065857040,麦堡担担面拌酱,150g,袋,7.0,麦堡,安徽麦堡食品工业有限公司,合肥,1.0,42,2026-12-29,G
13385,6926032353171,齐心黑色大容量中性笔0.7mm 单支,子弹头 0.7mm  单个商品条码 12,支,2.4,齐心,深圳齐心集团股份有限公司,上海,0.9,38,2027-03-19,D
13386,6933953500973,808g天鹏中老年加钙营养麦片（袋）,天鹏,袋,18.5,天鹏,南京滨江天鹏食品有限公司,南京,0.9,48,2027-08-24,B
13387,6907992101132,妙芝新鲜奶酪-原味,100g/杯,袋,5.5,伊利,内蒙古伊利实业集团股份有限公司,内蒙,1.0,50,2027-04-12,H
13388,6914068008189,【体验店2】洁柔布艺（圆点）240抽抽取式面巾纸CR014-14,3Pcs/袋,抽,24.0,洁柔,中顺洁柔纸业股份有限公司,广东,1.0,29,2027-03-12,G
13389,6938902600049,拉芳营养柔顺护理洗发露（垂坠顺滑）,200ml,瓶,15.2,拉芳,拉芳家化股份有限公司,广州,1.0,46,2027-04-20,E
13390,6930497078876,随便原味组合蛋,-,包,3.5,随便,江苏天恩食品有限公司,江苏,1.0,39,2027-03-03,F
13391,6935209900063,特日欣一夜一片立体护围卫生巾,1*1,包,1.45,特日欣,北京特日欣卫生用品有限公司,北京,1.0,40,2027-04-03,B
13392,6926433489707,名士威手磨浓香加钙芝麻糊700克,700克/袋,袋,25.5,名士威,桂林名士威食品有限公司,桂林,0.9,23,2027-02-04,C
13393,6926404700138,美伴健胃消食宝净含量：160（8克x20袋）,净含量：160（8克x20袋）,盒,27.6,鑫隆,江西鑫隆医药保健品有限公司,江西,1.0,30,2027-03-22,G
13394,6902595001100,阿里山甘草西瓜子,-,袋,28.0,阿里山,江苏阿里山食品有限公司,江苏常熟,0.9,25,2027-08-22,H
13395,6932056600252,05汤盆,20cm,只,6.2,震龙,潮州市潮安区彩塘震龙五金厂,广东潮安,1.0,42,2027-02-18,G
13396,6928880320657,藿香正气水,10ml*10支,盒,6.0,腾药,云南腾药制药股份有限公司,腾冲,1.0,25,2027-04-04,E
13397,6922731800237,ABC’s BB洁肤棉（40片盒装）,1*12,盒,15.8,BB,广东景兴健康护理实业股份有限公司,南海,0.9,41,2026-12-30,B
13398,6904228000139,金饯山楂饼,200g,袋,6.9,春兴,潍坊万利来食品有限公司,山东,1.0,22,2027-06-01,G
13399,6930802600617,草莓味牛奶,220ml/袋,袋,2.3,海河,天津海河乳业有限公司,天津,1.0,32,2027-08-24,D
13400,6923157300011,红石500G洁厕灵,500克,瓶,2.9,红石,南京红石日化有限公司,江苏南京,1.0,31,2027-09-04,E
13401,6902135330011,洋河老窖,-,瓶,16.8,洋河,江苏洋河酒厂股份有限公司,江苏,1.0,46,2027-04-14,D
13402,6923495763400,新天干红葡萄酒(珍品),750ml（12% v/v）,瓶,35.4,新天,新疆中信国安葡萄酒业有限公司,新疆,1.0,42,2026-11-13,C
13403,6900983000148,独山盐酸菜（酸辣味）,80g*1袋,袋,2.5,独山,贵州省独山盐酸菜有限公司,贵州,1.0,28,2027-04-03,D
13404,6923120988192,山楂片（干片）,145g,包,25.0,九州方圆,山东方圆食品有限公司,山东,1.0,40,2027-06-19,C
13405,6920775213068,梅香合家宴（腌腊）,-,盒,383.0,梅香,泰州市梅香食品有限公司,江苏泰州,0.9,22,2027-01-06,E
13406,6920306000136,粒粒香,10kg,袋,15.9,广积,常德广积米业有限公司,广东,1.0,29,2027-03-20,H
13407,6901404801009,固本皂,300克*5,包,16.3,固本,上海制皂有限公司,上海,1.0,50,2027-02-23,H
13408,6902944910138,古越龙山善酿绍兴酒礼盒,640ml*2瓶,盒,25.9,古越龙山,浙江古越龙山绍兴酒股份有限公司,绍兴,0.9,32,2027-06-28,H
13409,6902265300007,精制蚝油,2.27kg*1,瓶,23.7,海天,佛山市海天调味食品股份有限公司,广东,1.0,36,2026-11-27,F
13410,6901028115162,一品梅精品,条,条,300.0,一品梅,江苏中烟工业有限责任公司,江苏,1.0,27,2026-09-12,H
13411,6924254675682,欢乐家山楂/900g,900g,瓶,12.4,欢乐家,湛江市欢乐家食品有限公司,广东湛江,1.0,28,2026-10-29,D
13412,6909292188189,万通米醋,500ml 玻璃瓶装,瓶,4.84,灯塔,青岛灯塔味业有限公司,青岛,0.7,26,2027-06-22,C
13413,6901121301301,万丽碧洁亮330ml,330g,瓶,22.4,万丽,广州市浪奇实业股份有限公司,广州,1.0,31,2027-04-10,D
13414,6922872789729,倍舒特棉柔超薄清香护垫36+4片,(36+4)*24,包,8.5,倍舒特,北京倍舒特妇幼用品有限公司,114,1.0,25,2027-01-21,D
13415,6918962000300,裕湘精银丝面 500g/支,500g,包,6.0,裕湘,湖南裕湘食品有限公司,106,1.0,23,2027-06-12,H
13416,6901028055390,99红河条装,软/条,条,130.0,红河,红云红河烟草(集团)有限责任公司,红河,1.0,21,2027-09-12,F
13417,6901028025225,五牛(软红),84mm/包,条,1.5,五牛,四川中烟工业有限责任公司,成都,1.0,27,2027-08-18,D
13418,6925512600088,一次性坐厕纸,纸制品,包,12.6,佳莱康,雄县惠多娇服装服饰有限公司,12,1.0,47,2027-01-14,H
13419,6921382300073,椰子味曲奇饼干,430g,包,7.0,溢东,东莞市溢东食品有限公司,广东,1.0,22,2027-03-29,H
13420,6925303770310,统一巧面馆红油味老坛酸菜牛肉面,面饼+配料 125克，面饼：85克,桶,4.0,统一,统一企业(中国)投资有限公司,成都,1.0,29,2027-07-28,G
13421,6920005770620,双灯干爽药物丝薄卫生巾,0,袋,21.7,双灯,胜达集团江苏开胜纸业有限公司,上海,1.0,37,2026-11-29,A
13422,6921489005338,茶花正品0746加厚大号被夹 结实耐用塑料衣夹晾衣夹(6只),1Pcs/件,个,9.9,茶花,茶花现代家居用品股份有限公司,福建,1.0,46,2027-08-22,G
13423,6935412072595,【体验店3】庆和红枣桂圆莲子羹1020g,礼盒,盒,110.4,庆和,桂林庆和食品有限公司,桂林,1.0,37,2027-03-27,B
13424,6921687323753,味极鲜白腐乳,280克×12瓶/箱,瓶,13.7,老潘头,福建省潘氏食品有限公司,福建,1.0,26,2027-02-01,H
13425,6925710500128,优锌铁配方米粉,５６０克／罐,包,49.0,贝智康,上海花冠营养乳品有限公司,上海,0.8,44,2027-08-21,F
13426,6936052500097,博喜来猪肉丸,200g×40,袋,11.2,博喜来,滕州市博泰食品有限公司,山东,1.0,48,2026-09-19,B
13427,6924009720322,32CM世纪星炒锅,32CM,个,20.9,倍得福,浙江倍得福电器有限公司,浙江,1.0,20,2027-09-18,B
13428,6921799888010,即食猪肉肠,25g,袋,4.5,salami,温州萨啦咪食品有限公司,温州,1.0,23,2026-09-23,E
13429,6901028000154,羊城(软红),20支,包,3.0,羊城,广东中烟工业有限责任公司,广东,1.0,37,2026-12-04,D
13430,6923557970111,麦王福家挂面,500g/包 纸包,袋,3.7,金健,金健米业股份有限公司,常德,1.0,29,2027-05-09,B
13431,6931915666095,老黄家醪糟,430克x12瓶,瓶,5.7,老黄家,成都市唐昌红星调味品厂,四川,1.0,41,2026-09-12,D
13432,6928302525288,安妮芳女弹力棉三角裤2572-M,1*1,盒,19.9,安妮芳,中山市小榄镇光大制衣厂,中山,1.0,38,2026-10-30,C
13433,6921734976536,得力7653办公无线装订本(混)-60张-A5(本),7653,本,4.5,得力,得力集团有限公司,浙江宁波,1.0,50,2026-12-13,E
13434,6901434004661,剑南老窖（特品）,500ml,瓶,155.0,剑南,四川绵竹剑南春酒厂有限公司,四川,1.0,41,2026-11-21,H
13435,6942836700379,好时之吻巧克力340G 精选巧克力,340g/340g,罐,88.0,好时之吻,好时(中国)投资管理有限公司,美国,1.0,38,2027-04-02,A
13436,6923656400724,不锈钢面盆36cm,36cm,只,16.9,粤光,上海梵鹏不锈钢制品有限公司,上海,1.0,30,2027-07-10,B
13437,6925863810112,婴幼儿针织休闲服,1,瓶,32.8,Dp二线,上海丽婴房婴童用品有限公司,上海,1.0,21,2026-10-18,H
13438,6927730900063,泰灵6瓶装蟑螂尽扫除2.56瓶*240盒/件,6瓶*240盒/件,盒,5.5,泰灵,广西玉林市百能达日用粘胶制品厂(普通合伙),广西,0.9,32,2026-12-04,H
13439,6901209201493,福泰隆 光明键能AB果粒酸奶（黄桃）,260,杯,8.6,光明,光明乳业股份有限公司,上海,0.9,47,2027-05-12,H
13440,6924960966081,养生堂牌天然维生素C咀嚼片,0.85g*90片,瓶,70.0,养生堂,养生堂药业有限公司,广东,1.0,20,2026-09-20,H
13441,9300647000328,50米微蜡牙线,均码,瓶,20.0,欧乐-B,广州宝洁有限公司,爱尔兰,1.0,39,2027-09-12,A
13442,6925347300634,泡椒花生（山椒经典）  80克,80克/袋,袋,2.4,永健牌,重庆永健食品集团股份有限公司,重庆,1.0,24,2027-04-05,A
13443,6922440600272,文胸75A 黑色,75A 黑色,包,18.9,情圣姿,杭州巴卡奥贸易有限公司,北京,1.0,37,2027-05-24,D
13444,6903148052433,玉兰凝萃嫩白润体乳400ML,400ML,瓶,59.0,Olay Ⅱ,广州宝洁有限公司,广州,1.0,23,2027-01-17,F
13445,6932835312635,小魔兔圆珠笔1782C/支,圆珠笔,支,12.6,真彩,上海乐美文具有限公司,上海,1.0,30,2027-03-22,B
13446,6928900888952,破洞牛仔裤,920,包,99.0,avvn,浙江海明实业有限公司,安海,1.0,40,2026-09-09,F
13447,5000267024202,英国 尊尼获加[黑牌]威士忌 700ml,700ml,瓶,268.0,尊尼获加,珠海市华展贸易有限公司,英国,1.0,28,2026-11-09,C
13448,6933050005562,恒源祥男绅士袜A0215562/双,/双;双;男,双,59.0,恒源祥,上海恒源祥袜业有限公司,上海,1.0,27,2026-10-27,C
13449,6925414700114,宏腾下饭菜80G/袋,80;80g;g/袋;袋,袋,180.0,宏腾,四川省宏腾佳味食品有限公司,四川,1.0,33,2027-09-22,D
13450,6932380615175,FA-123带座果盘个,1*6,个,17.3,日旺,乌鲁木齐市日旺玻晶有限公司,广东,1.0,25,2026-11-19,H
13451,6932989700043,八角,35g,包,3.5,鑫福多,株洲市鑫福多实业有限公司,株洲,1.0,21,2026-10-07,A
13452,6903148055809,汰渍净白去渍无磷洗衣粉(柠檬清新型)350克,350G,4,2.5,汰渍,广州宝洁有限公司,广州,1.0,28,2027-01-07,C
13453,6944054069207,橄榄油烫染护理护发素,400g,瓶,15.8,特丽雅,深圳市舒丽莎日用制品有限公司,广东深圳,1.0,38,2027-07-10,C
13454,6901798121318,2度泸州老酒坊富贵大礼,500ml*2,盒,388.0,泸州老酒坊,泸州老窖股份有限公司,四川泸州,1.0,44,2027-06-13,B
13455,6902863799623,手牵手植物蛋白金,手牵手;金,盒,3227.0,手牵手,杭州东方神食品有限公司,上海,1.0,43,2027-06-18,H
13456,6928886700576,味之园芦荟汁饮品500ml,500ml,11,5.1,味之园,嘉兴市芦荟源生物科技有限公司,浙江,1.0,33,2026-12-26,F
13457,6932884921697,红茶,100g/袋,4,18.0,天方御井,芜湖市东方茶业有限公司,安徽,1.0,38,2026-11-30,F
13458,6934853608196,植优集金银花蛇胆花露水,195ml,11,9.8,植优集,汕头市雨沐经贸有限公司,广东,1.0,30,2027-06-01,D
13459,6943117000218,健力高品质玻璃烟灰缸  JLYG24,153*48,个,6.0,健力玻璃,重庆健力玻璃制品有限公司,重庆,1.0,22,2026-10-22,D
13460,6911754103272,陈村过桥米线香辣牛肉味4连包,108g,4,9.5,陈村,佛山市顺德区春晓食品有限公司,广东,1.0,33,2027-07-04,C
13461,6927653700016,吉如老婆饼60g,60g,袋,2.0,吉如,杭州吉如食品厂,浙江杭州,1.0,38,2027-04-20,F
13462,6903148087046,飘柔人参滋养修护精华发膜300ML,300ML,11,32.7,飘柔,广州宝洁有限公司,广州,0.8,45,2027-07-12,C
13463,6911348432436,庄臣蚊香,17.5克×10圈,9,3.0,全无敌,江苏庄臣同大有限公司,江苏,1.0,42,2027-08-12,F
13464,6925863360440,奥丽颜(三姿)滋润护手精华霜19549_80毫升,支,支,3.5,奥丽颜,广州市三姿化妆品有限公司,广州,1.0,24,2027-02-16,A
13465,6934308800229,42度蓝色世家精装酒/瓶,1*6,瓶,82.0,42度蓝色世家精装酒/瓶,宿迁市洋河镇贵品酒业有限公司,宿迁,1.0,37,2027-02-27,A
13466,6903244372008,安尔乐防漏家族3片纤巧棉柔表层超长夜用350MM,3Pcs/片,包,5.9,安尔乐,福建恒安集团有限公司,福建,1.0,42,2026-09-14,B
13467,6938014100123,亚麻鞋垫,36,双,12.9,踏日者,杭州布鲁森日用品有限公司,G,0.9,38,2026-10-15,C
13468,6937451811449,不二家牛奶棒棒糖(奶茶味+巧克力牛奶味),8支（46g）,袋,6.8,不二家,不二家(杭州)食品有限公司,杭州,1.0,23,2026-11-11,C
13469,6930191000210,“丝娜格”格格面巾纸,468,包,5.4,丝娜格,南通炎华经贸有限公司,南通,1.0,38,2027-08-28,C
13470,6942070210870,清润护彩润唇膏SPF13 LS206卡装 橘红 1.9克,1.9G,支,22.0,美宝莲,欧莱雅(中国)有限公司,苏州,1.0,43,2027-06-25,D
13471,6942579000040,亚中亚桂圆干,-,包,12.8,亚中亚,江苏华联食品有限公司,淮安,1.0,45,2027-03-04,H
13472,6920148070298,樱雪 保湿沐浴露（深层滋润）1L/瓶,1000ml/支,支,52.8,樱雪,中山玛尔日用品有限公司,中山,1.0,36,2027-03-07,H
13473,6925880900728,旺达果蔬纤V脆,-,袋,110.0,旺达,徐州旺达农副产品有限公司,徐州,0.8,45,2027-06-23,H
13474,6938529033503,航迪饮水机,800;hd;nsb;个,个,12.0,航迪,宁波航迪电器科技有限公司,宁波,1.0,47,2027-02-10,C
13475,6901216000638,塔牌陈年加饭酒,500*12,瓶,5.65,塔牌,浙江塔牌绍兴酒有限公司,绍兴,0.9,37,2027-02-28,C
13476,6926600883673,玛龙仕男士内裤,内裤;男士;男士内裤,盒,35.0,MRONS/玛龙仕,中山市小榄镇龙权制衣厂,广东,1.0,47,2027-07-11,E
13477,6934665087714,蒙牛优益C活菌型乳酸菌饮品橙味,800ml,瓶,11.8,蒙牛,内蒙古蒙牛乳业(集团)股份有限公司,内蒙,1.0,22,2027-05-30,C
13478,6908203001487,七匹狼休闲男袜00148,针织品,双,8.9,七匹狼,浙江开倜服饰有限公司,诸暨,1.0,21,2027-01-18,F
13479,6933894692638,弹力棉印花男三角裤(混色),L,盒,18.9,Pepsi/百事,上海棉野实业有限公司,上海,1.0,39,2027-09-20,A
13480,4891893006554,2000g澳宝滋润沐浴露/1*9,2000ml/瓶,支,48.9,澳宝,荣发商行,香港,1.0,40,2027-02-05,F
13481,6901382018727,52度 五粮液 祝君一帆风顺 礼盒装 250ml*2瓶,52%vol	250ml×2,盒,1380.0,五粮液,宜宾五粮液股份有限公司,宜宾,1.0,28,2026-11-22,B
13482,6926756590081,下饭菜,240g,罐,6.9,管氏,眉山市宏发粮油有限公司,四川,1.0,38,2027-01-14,A
13483,6936624700238,土家爷爷腰果,436克,只,40.3,土家爷爷,茂名市茂南土家爷爷商贸有限公司,浙江,1.0,44,2026-09-02,D
13484,6922327510939,红肠,450g,支,27.8,哈肉联,哈尔滨大众肉联集团有限公司,哈尔滨,1.0,29,2027-01-04,H
13485,6920466900048,鹅头电热驱蚊器（片器）,1X30,盒,9.9,益康,河北益康制香有限公司,35,1.0,27,2027-07-02,F
13486,6904226866638,999牌99%味精（200克）,200克,袋,3.2,999牌,山东三九味精有限公司,江苏盐城,1.0,41,2026-10-07,G
13487,6928002374131,老土冰糖,400g,袋,8.2,甘汁园,南京甘汁园糖业有限公司,上海,1.0,31,2026-10-22,C
13488,6903764836141,伊力特曲(50度),1*6*500ml,瓶,48.0,伊力牌,新疆伊力特实业股份有限公司,伊力特酒厂,1.0,30,2027-04-03,G
13489,6904007601793,巧克力味牛奶饮品,200ml,包,1.0,银桥,西安银桥乳业(集团)有限公司,西安,0.8,49,2027-05-24,D
13490,6907911400124,清肺化痰丸,6克*10袋/盒。,盒,14.2,云昆,昆明中药厂有限公司,昆明,1.0,49,2027-03-31,F
13491,6927040503039,调味料 峪林炖（煲）鱼料调味料28g,28g,袋,3.5,峪林,淄博市淄川峪林调味食品厂,淄川,1.0,20,2026-10-31,G
13492,6921036736180,宝蝶本草丝薄加长夜用柔棉,1*5*48,包,30.0,尤宝,温州市宝蝶妇幼用品有限公司,温州,1.0,39,2027-02-20,B
13493,6930328900925,30年私藏酒,53%vol   酱香白酒   单价：5,盒,28.6,GUOZHEN,贵州省仁怀市茅台镇国珍酒业(集团)有限公司,香格里拉,1.0,20,2027-09-03,H
13494,6928223100168,0016宇鹏拖把0016,0016,个,15.3,拖把,台州市黄岩宇鹏日用品有限公司,宁波,1.0,35,2027-04-29,C
13495,6928973200309,美思奇电话2968(2516)HCD2968（3,HCD2968（3,台,88.0,3）P,惠州市惠阳区美思奇实业发展有限公司,广东,1.0,23,2027-04-11,C
13496,6926225500238,田之味枇杷蜂蜜500g,500g,瓶,15.8,田之味,江西上高县华侨蜂产品有限责任公司,江西,1.0,44,2026-09-11,H
13497,6920944300193,咽康含片,0.85g*8片*3板,盒,3.0,咽特佳,贵州科辉制药有限责任公司,贵州,1.0,44,2027-04-11,C
13498,6926189320224,剃须刀无,无,个,27.8,真汉子,真和集团有限公司,宁波,1.0,23,2027-09-06,H
13499,6935503004030,杜家庄盐焗土鸡爪,50g,包,4.0,杜家庄,广东杜家庄食品有限公司,广东,1.0,26,2027-07-30,D
13500,6917790974388,安琪面包高活性干酵母H10g/F,10g/F,袋,1.5,安琪,安琪酵母股份有限公司,湖北,1.0,25,2027-06-13,F
13501,6922233611232,五月花(永丰余)卷筒卫生纸(3层~150克~卷筒有芯卫生纸 ~不分)6789_10卷,3层140g,袋,25.9,五月花,永丰余投资有限公司,江苏昆山,0.9,39,2027-07-12,C
13502,6915288368848,吉百利怡口莲美味集锦巧克力美味夹心糖(集锦~硬塑料盒/桶~其他形状)3935_300克,300g,罐,33.8,吉百利怡口莲,亿滋食品企业管理(上海)有限公司,北京,1.0,44,2027-01-07,G
13503,6922155981994,纯生金啤酒,1800ml/瓶,瓶,20.6,品牌:崂特,青岛崂特啤酒有限公司,青岛,1.0,26,2027-09-12,E
13504,6902227012023,鸡片香蒜鸡味饼干,200克/盒,盒,12.8,嘉顿,华嘉食品有限公司,地,0.9,38,2027-09-16,F
13505,6915993200013,美之味牛肉酱,250g/瓶,瓶,11.2,川南,四川省川南酿造有限公司,四川,1.0,34,2027-07-20,D
13506,6913775120924,52度新好日子,500ml/盒,盒,65.3,板城,承德乾隆醉酒业有限责任公司,河北承德,1.0,29,2026-09-26,G
13507,6921355240443,核桃花生牛奶,"227ml,221ml,",袋,2.9,三元,北京三元食品股份有限公司,北京,1.0,30,2027-02-05,E
13508,6902312188930,榄菊大盘高级黑蚊香,10双盘/盒,盒,6.0,榄菊,中山榄菊日化实业有限公司,中山,1.0,32,2026-09-25,A
13509,6903244540285,安儿乐婴儿纸尿裤,其他,袋,75.9,安儿乐,福建恒安集团有限公司,27,1.0,23,2027-08-02,E
13510,6926522800451,八角粉35g,35g,袋,37.5,王永和,乐陵市永和食品有限公司,山东,1.0,37,2027-01-15,B
13511,6921211800972,松仁玉米粒,20*380,袋,18.0,华享,南京海泰隆食品有限公司,南京,1.0,40,2027-01-06,C
13512,6921734993519,得力9351复写板(混)(块),B6,个,2.0,得力,得力集团有限公司,浙江,1.0,25,2027-03-08,C
13513,6902538003581,饮用纯净水,4L,瓶,7.5,乐百氏,达能(中国)食品饮料有限公司,中山,1.0,35,2027-09-04,A
13514,6925303773076,来一桶麻辣牛肉面,110G*12,桶,4.99,来一桶,统一企业(中国)投资有限公司,安徽,1.0,34,2027-06-11,C
13515,6927701900030,荣丰高级不锈钢保温提篮,14cm,个,29.3,荣丰,潮州市潮安区彩塘镇荣丰不锈钢制品厂,20,1.0,40,2027-03-21,A
13516,6902302887652,天使土豆片（椒香麻辣味）50克,50克,袋,3.2,天使,云南天使食品有限责任公司,昆民,1.0,25,2027-03-16,E
13517,6903066004415,王氏红枣莲子藕粉,12*488,袋,13.8,王氏,南京王氏食品有限公司,广东,1.0,33,2027-03-24,F
13518,6924686550007,250ml植物饮料（蜜糖菊花）,250ml,盒,0.8,晨光,深圳市晨光乳业有限公司,深圳,1.0,26,2026-11-16,F
13519,6923578600233,天然胶乳橡胶避孕套,12只,合,21.0,多乐士,天津市诚美贸易发展有限公司,天津,1.0,39,2027-01-02,H
13520,6908833000096,超人往复式622刀头,彩盒包装，长方体,对,10.0,SID超人,超人集团有限公司,浙江,1.0,45,2026-11-03,C
13521,6932564420014,天然胶乳橡胶避孕套,3只,盒,5.0,第6感颗粒菠萝香,武汉杰士邦卫生用品有限公司,武汉,1.0,50,2026-11-17,C
13522,6925042528654,金毛绒工艺拖鞋,240mm,双,9.9,快鹿,江苏快鹿鞋业有限公司,江都,1.0,33,2027-02-01,C
13523,6934301700113,祥橱30g孜然粉,30g/包,袋,3.0,祥橱,江西旺发高新技术产业开发有限公司,南昌,1.0,50,2026-12-20,H
13524,6933081300070,酱菜 咸菜 宏阳玫瑰大头128g,128g,袋,1.0,宏阳,青州市红升食品有限公司,青州,1.0,49,2027-07-12,G
13525,6925622302025,多邦乐多功能护理垫,600X900MM,包,29.5,多帮乐,天津市依依卫生用品股份有限公司,福建,1.0,41,2027-09-25,D
13526,6920010301161,精制幼砂糖,454克,袋,9.0,京糖,北京糖业烟酒集团有限公司,北京,1.0,24,2027-09-05,D
13527,6922735410364,乐乐宝贝奶嘴（初生1—3个月）B11*10*24,1*10*24,包,8.2,乐乐宝贝,深圳市国新实业有限公司,广州,1.0,38,2027-01-23,C
13528,6925709700416,广式话梅,140g/罐,瓶,15.2,百味林,上海百味林实业有限公司,上海,1.0,34,2027-05-14,G
13529,6916306499018,315g麻油芝麻辣酱,1*20,瓶,4.3,平望,苏州市平望调料酱品有限公司,江苏吴江,1.0,20,2027-01-02,E
13530,6932613500186,溢香醇枸杞100g袋装,100g,袋,11.5,溢香醇,芜湖市溢香醇茶叶有限责任公司,安徽,1.0,45,2027-02-09,H
13531,6921292706965,小圆子椰子夹心太妃（兰）250g,250g,袋,14.0,雅客,雅客(中国)有限公司,广州,1.0,44,2027-05-30,C
13532,6900772001202,伊健婴幼儿纸尿裤日夜用,夜用,包,20.7,伊莲娜,东莞市华兴纸业实业有限公司,广东,1.0,36,2027-05-17,F
13533,6900231666683,玉光春四川高粱酒,5L*4,桶,45.2,玉光春四川高粱酒,四川崇州万家灯火酒业有限公司,四川,1.0,40,2026-12-13,E
13534,6901009905478,华夏长城普通干红酒,750ML,瓶,32.0,长城,中粮集团有限公司,河北,1.0,45,2027-05-25,B
13535,6924665811105,振汉狮头中号童袜,size 14,双,10.2,振汉,浙江振汉袜业有限公司,浙江,1.0,39,2026-10-06,E
13536,6901582000263,源和堂开胃山楂,850g,瓶,66.8,源和堂蜜饯,泉州百年源和堂食品有限公司,泉州,1.0,34,2027-05-08,G
13537,6900772000700,花心企鹅方巾1*10,320克,包,48.5,花心,东莞市华兴纸业实业有限公司,东莞,1.0,33,2027-05-23,D
13538,6901028120609,雄狮（红老版小包）,20支/盒,包,5.5,雄狮,浙江中烟工业有限责任公司,浙江,0.8,28,2026-12-02,B
13539,6925042528937,儿童高帮棉鞋,180mm,双,12.9,快鹿,江苏快鹿鞋业有限公司,江都,0.8,48,2026-10-26,F
13540,6920267900551,好鲜味鸡精,50g,包,0.9,凤球,东莞市永益食品有限公司,东莞,0.9,47,2026-12-07,E
13541,6901573004782,46度金奖双沟大曲青瓷,0,瓶,78.0,双沟,江苏双沟酒业股份有限公司,江苏,1.0,39,2026-11-04,D
13542,6925042528685,条纹男式小熊拖鞋,240mm,双,26.3,快鹿,江苏快鹿鞋业有限公司,江都,0.9,38,2027-05-24,D
13543,6901035601177,青岛啤酒富硒10度500*2*5礼品罐啤,500*2*5,瓶,3.2,青岛啤酒,青岛啤酒股份有限公司,山东,1.0,43,2027-09-07,G
13544,6920267901107,凤球唛鱼露调味汁,340ml,瓶,5.6,凤球唛,东莞市永益食品有限公司,东莞,1.0,28,2027-01-17,G
13545,6901513888670,嘉乐腊肠,400克,袋,28.8,金冠牌,广州皇上皇集团股份有限公司肉食制品厂,广州,1.0,30,2026-09-25,B
13546,6913393108090,400ml霸王乌发固发洗发液（终端）,400ml,瓶,34.5,霸王,霸王(广州)有限公司,广州,1.0,44,2026-12-25,A
13547,6903148107744,飘柔防掉发洗发露750ML优惠装（减14元）,1套,瓶,40.9,飘柔,广州宝洁有限公司,广州,1.0,33,2027-05-22,H
13548,6924903500174,舜华临武鸭脖120g,120g,包,25.8,舜华,湖南临武舜华鸭业发展有限责任公司,临武,1.0,29,2027-04-12,D
13549,6936327330381,新/男童婴儿罗口开胸尖领套兰色,0,个,9.6,无,汕头市新姿扬实业有限公司,汕头,0.9,31,2027-03-22,C
