id,barcode,name,spec,unit,price,brand,supplier,made_in
969691,4891338009713,黑人 彩浪健齿牙刷 买2送1（成人·软毛） 三支装,2+1/2+1,4,9.8,黑人,深圳市东华通贸易发展有限公司,广州
969755,6923686001304,香叶,10g/10g,4,3.7,鸿兴源,山东鸿兴源食品有限公司,山东
969821,6926045000048,金豹新一代三套庄汤锅,*,2,28.0,未,汕头市金豹塑胶实业有限公司,汕头
969832,6933659800162,三角牌CFXB-Z30直身锅,个,个,96,三角牌,广州市威成坤电器制造有限公司,中山
969874,6926916500165,200171,1,盒,7.1,闺秘,深圳闺秘雅服饰实业有限公司,深圳
969940,6923117505517,满口香藕粉,288克,盒,13.3,甜香园,杭州甜香园食品有限公司,浙江杭州
970031,6920504702450,乳香玉米粽,240克,盒,4.0,双合成,山西双合成工贸有限公司,山西
970062,6933788103653,博特奥HX0365-D 香型热水袋 中号 1.2L,-/只,只,13.50,博特奥,扬州市华祥盛橡塑厂,江苏扬州
970111,6928015430039,99%兰花味精（谷氨酸钠）,250g,袋,95.7,兰花牌,江门市兰花食品有限公司,江门
970215,6923173695153,辉煌二套装保鲜盒9894,9894,只,11.80,辉煌,汕头市辉煌塑胶厂有限公司,汕头
970336,6921198300328,十二乌鸡白凤丸,9g*18袋,盒,32,半边天,江西半边天药业有限公司,江西
970429,6923055396192,90g好万家罗浮山广东凉茶,90g/袋,包,18.8,观鹤,广东省罗浮山白鹤制药厂,88
970443,6920407301583,丰收红葡萄酒(福建)750ml,750ml,瓶,26.3,丰收,北京丰收葡萄酒有限公司,北京
970448,6922306500500,致中和特制酒,500ml/瓶,盒,162.8,致中和,浙江致中和实业有限公司,浙江	建德	
970585,6927380300169,60CM一节杆平拖201160*120CM,60*120CM,个,79.0,喜地洁,浙江好媳妇日用品有限公司,浙江义乌
970800,6903148030127,潘婷乳液修护超值装,750ml+10*5,盒,56.9,ml+10*7.5m,广州宝洁有限公司,广东
970811,6907476872008,味沁九州剁辣椒200g,200g,袋,6.90,味沁九洲,四川广乐食品有限公司,四川
970871,6932004400576,【体验店2】东洋之花果维多润唇膏（香橙味）（深分）4.2g,4.2g,瓶,10.2,东洋之花,上海东洋之花化妆品有限公司,上海
971055,6905596000523,威龙全汁白葡萄酒,1000ml,瓶,12.8,威龙,威龙葡萄酒股份有限公司,地
971065,6909744000106,尚品椰子汁240ml,240ml,听,2.1,拉啦喝,无锡尚品食品有限公司,江苏无锡
971364,6920898700643,松下剃须刀ES4035,ES4035S,把,379,Nartional,松下万宝美健生活电器(广州)有限公司,上海
971506,6922407900094,老周中华圆月至尊礼盒,1055g/盒,盒,11.0,老周,盐城市老周食品有限公司,江苏盐城
971565,6921977365661,46°太白人家酒,500ml,瓶,95.5,太白,陕西省太白酒业有限责任公司,陕西
971635,6923055510222,蕾琪010口红6923,3.8g,支,15.8,蕾琪,广东蕾琪化妆品有限公司,广东
971639,6932265800146,恒顺甘露泉山西陈醋,350ml/袋,袋,2.00,恒顺,山西恒顺老陈醋有限公司,山西
971725,6921799888263,萨啦咪1+1小鸡腿28克,28克,包,5.9,萨啦咪,温州萨啦咪食品有限公司,温州
971845,6940213200108,标榜之星薄荷冰凉沐浴露,800ML,瓶,27.8,Flaunts Star,珠海经济特区标榜化妆品有限公司,G
971884,6906151601452,牛栏山二锅头白酒（精品）,230毫升*15,瓶,6.5,牛栏山,北京顺鑫农业股份有限公司牛栏山酒厂,北京
971910,6911988014573,550ml*15和其正,箱,瓶,99.0,达利园,达利食品集团有限公司,上海
972009,6901025101281,王朝1999木礼盒 净含量750ml 酒精度12%vol,750ml/750ml,瓶,128.00,王朝,中法合营王朝葡萄酿酒有限公司,天津
972110,6911569113497,中式腊肠（香辣味）,260g,袋,17.5,雨润,南京雨润食品有限公司,南京
972195,6920802301089,春丝米粉,2000克,包,24.5,春丝,江西省春丝食品有限公司,G
972505,6902902007559,1.9L美味鲜一级草菇老抽,1.9L,瓶,20.7,美味鲜,广东美味鲜调味食品有限公司,广东
972520,6923476102341,倍加洁宝蓓蜜蜂嗡嗡成长健齿儿童牙刷,F238,把,4.1,倍加洁,倍加洁集团股份有限公司,江苏
972559,6935306731935,佳韵卡通浴花JY3193,-,包,6.1,佳韵,无锡市佳韵生活用品有限公司,无锡
972579,6903155003855,烧烤牛肉粒,48g/1*35,袋,13.9,牛头牌,贵州永红食品有限公司,贵州
972677,6903966441884,资生堂唇膏-无色无味 3g,3g,支,29.0,水之密语,资生堂丽源化妆品有限公司,北京
972738,6935915439178,女袜,女袜,双,99.00,波司登,江阴市蓝月亮服饰有限公司,江阴
973069,6921489009732,茶花塑料正品1710小号套装畚斗扫帚扫把簸箕套装 0.52kg,1710,只,48.00,茶花,茶花现代家居用品股份有限公司,福建
973155,6921212601127,1.75L山西陈醋,1.75升,瓶,19.5,来福,山西来福老陈醋股份有限公司,山西
973162,6927834500084,工作台灯88021D,88021,个,69,京萃,上海京萃贸易有限公司,中山
973170,6920177961543,施华蔻 羊绒脂滋养润发乳200ml 润发乳/素,200ml,瓶,42.0,施华蔻,汉高股份有限公司,上海
973270,6940510900077,丹玉精酿香醋800ml,-,桶,9,丹和,镇江丹和醋业有限公司,镇江
973373,6928082800049,老腊肉,400g,包,45.4,黔五福,贵州五福坊食品股份有限公司,贵州
973460,6923686001090,鸿兴源小肥羊火锅配料,1*20袋*100克,袋,6.9,鸿兴源,山东鸿兴源食品有限公司,山东
973480,6933365002027,大眼睛驱蚊花露水 195ml,195ml,瓶,13.90,大眼睛,广州市新东方生物科技有限公司,广州
973483,6903431230944,特制竹叶青38度475ml,500ml,瓶,138.00,杏花村,山西杏花村汾酒厂股份有限公司,山西
973503,6908166500058,光明704g*8盒注心蛋黄派（蛋黄奶油味）,704g*8盒,盒,20.8,光明,上海城光明小食品有限公司,上海
973521,6901584061750,张裕至尊干红葡萄酒,750ml,瓶,35.80,张裕,烟台张裕葡萄酿酒股份有限公司,烟台
973568,6904508005212,女儿红十年陈酿,500ml,盒,139.00,女儿红,绍兴女儿红酿酒有限公司,绍兴
973599,6901347880543,豆奶,242mL,盒,7.5,椰树,椰树集团有限公司,海口
973680,6901582000089,源和堂咸金枣,130g,瓶,44.9,源和堂蜜饯,泉州百年源和堂食品有限公司,泉州
973681,6901573009466,500ml30度双沟老酒浓香,0,瓶,19.5,双沟,江苏双沟酒业股份有限公司,江苏
973759,6908312001347,福泰隆 明治 欣欣杯香橙味酱饼干条 50g,50克,袋,5.00,滨琦,广州明治制果有限公司,广东
973813,6908308001344,妇健棉质护翼特惠套装1*3面性10片,800ML,套,13.9,脱烦潮,广东妇健企业有限公司,广东
973842,6920979001089,三禾西湖中老年低糖藕粉,360克（36克×10）,包,12.90,三佳,杭州三禾食品有限公司,浙江	杭州	
973886,6905504000249,大红肠,260g,根,9.9,维尔康,济南维尔康实业集团有限公司,济南
974065,6911569001572,香嫩鸡肉火腿肠,270克（30克*9）,包,5.7,旺润,南京雨润食品有限公司,南京
974323,6910806000057,好孩子多功能插锁,0,个,14.1,好孩子,好孩子儿童用品有限公司,江苏
974389,6908308001382,夜用空调超薄5片,5片,包,8.8,FUJIAN,广东妇健企业有限公司,广东
974500,6926045003087,正方形内格饭盒（B）,308,个,50.3,悠悦,汕头市金豹塑胶实业有限公司,广东.汕头
974655,6921655322177,黄桃罐头,920g/瓶,瓶,19.8,达声,保定市大明食品有限公司,河北
974689,6915051650217,雲霧特级雨前毛尖250克,250克,袋,36,雲霧,武汉市云雾茶叶有限公司,303
974795,6916416000142,清火片,18片*1板,盒,20.2,仙竹,江西华太药业有限公司,江西
974802,6925452500462,8度蓝带金装啤酒500ml,500ml,厅,2,蓝带,蓝贝酒业集团有限公司,青岛
974837,6901434000649,银剑南（红盒天地盖）,500ml,瓶,101.6,剑南,四川绵竹剑南春酒厂有限公司,四川
974841,6925303716349,统一巧面馆砂锅香菇鸡面,面饼+配料 102克，面饼：85克,桶,4,统一,统一企业(中国)投资有限公司,成都
974893,6930083000182,皮鞋,28.5*18.5*9,包,17.9,乔嫚诗,成都根林商贸有限公司,浙江.杭州
974974,6926032318866,办公必备拉链袋，A4,"330*240,10个/包,配",个,2.41,comix齐心,深圳齐心集团股份有限公司,广东
974997,6902212012076,45度西凤酒六年陈酿,500mL×6盒,瓶,196,西凤,陕西西凤酒股份有限公司,陕西
975013,6923233500106,8度420ml千岛湖冰爽啤酒,420ml,瓶,5,千岛湖啤酒,杭州千岛湖啤酒有限公司,浙江淳安
975030,6926225500467,枣花蜜膏,500g,瓶,156.0,蜂龙花,江西上高县华侨蜂产品有限责任公司,江西
975124,6930249100107,面盆,30cm,个,18.0,红士发,广东恒发五金实业有限公司,广州
975175,6901434002421,剑南福（礼盒）,500ml,瓶,19.5,剑南,四川绵竹剑南春酒厂有限公司,四川锦竹
975261,6930497000020,随便香酥/香辣鸡翅 旅游小吃休闲零食 营养美味鸡翅70g,75g,袋,8.0,随便,江苏天恩食品有限公司,海安
975331,6930318000079,印铁彩花咖啡壶,STP-1600,只,89.8,兔牌,上海东协保温容器制造有限公司,上海
975521,6903244540308,安儿乐婴儿纸尿裤,其他,袋,73,安儿乐,福建恒安集团有限公司,福建
975557,6903431135577,45度金冠十五年老白汾酒,450mL,瓶,390,杏花村,山西杏花村汾酒厂股份有限公司,山西
975655,6902944900719,1kg新品浮雕,1000ml盒装,盒,133.4,古越龙山,浙江古越龙山绍兴酒股份有限公司,浙江.绍兴
975931,6926433488960,名士威纯味藕粉（未添加白砂糖）700克,700克/袋,袋,17.8,名士威,桂林名士威食品有限公司,桂林
976079,6921369100405,710g臻味蚝油,710g,桶,7.9,巧媳妇,山东巧媳妇食品集团有限公司,临淄
976226,6920043523370,B3型鸣音水壶,22cm,只,102,振能,广东振能不锈钢实业有限公司,广东潮安
976252,6920307200016,糖水白桃,770g,瓶,12.9,兆丰,保定兆丰缘食品有限公司,保定
976321,6913991300292,复方盐酸伪麻黄碱缓释胶囊,10粒,代,12,新康泰克,中美天津史克制药有限公司,中美史克
976495,6907531221284,金鸡胶囊,0.35g*48粒,盒,19,金鸡,广西灵峰药业有限公司,广西录峰
976499,6909003000113,郫县豆瓣,400g*40,袋,4.9,鹃城牌,四川省郫县豆瓣股份有限公司,郫县
976724,6902230154581,红罐曲奇500g/罐,500g/盒,盒,70.0,利口福,广州酒家集团利口福食品有限公司,广州
976759,6901209325298,光明芦荟风味酸牛奶,125克,只,3.5,光明,光明乳业股份有限公司,上海
976763,6902212010638,50度西凤酒,500mL,瓶,24.5,西凤,陕西西凤酒股份有限公司,陕西
976764,6922241746940,皇浆蜂胶粉胶囊,250mg/粒x12粒/小盒x4小盒/大,盒,66,蜂之语,杭州蜂之语蜂业股份有限公司,浙江
976838,6923713900068,原汁山葡萄酒,1000ml,瓶,28.0,紫藤,长春市紫藤果酒有限公司,吉林长春
976865,6925863810136,婴幼儿针织休闲套装,1,瓶,31.6,Dp二线,上海丽婴房婴童用品有限公司,上海
976873,6927441600283,龙马洁宝10 10卫生纸10包/袋,10包/袋,提,6.4,奇德卫生,四川加乐纸业有限责任公司,成都
977043,6930049500039,600ml越舫陈年花雕,600ml,瓶,45.4,越舫,遵义市宏达黄酒酿造厂,广东
977167,6902487381044,双桥 晶体味精（含谷氨酸钠）227g/袋,99%227g/包,包,5.5,双桥,广州奥桑味精食品有限公司,广州
977236,6940718401000,好享和200ML航旅杯,200毫升,包,13.0,好享和,杭州顺风实业有限公司,杭州
977307,6925302100378,兰花豆酱汁五香味,40,包,1.5,香哆哆,浙江利江食品有限公司,海宁
977325,6921304455744,格尔草莓夹心饼干 100g/袋,100g;100;草莓;袋;饼干,袋,26.80,格尔,福建格尔食品贸易有限公司,福建
977388,6921594888741,双熊猫本色卫生纸 1*10/提,1*;10;卫生纸;提;本色,提,5.00,双熊猫,衢州双熊猫纸业有限公司,浙江
977414,6928276015518,金顺来电话机 3016/个,/个;3016;个,个,23.80,KISUNA/金顺来,深圳市金顺来实业有限公司,深圳
977558,6920267306063,燕唐锦月广式月饼,740g/盒,盒,13.5,楼外楼,杭州楼外楼食品有限公司,杭州
977622,6936970400288,三年陈加饭酒,5L,瓶,138.00,无,宁波阿拉酿酒有限公司,宁波
977623,6920473568859,伊美宜营养修护局油膏(去屑修护) 支,支,支,115.00,伊美宜,深圳市欧创数码科技有限公司,广东
977691,6927099406107,天然胶乳橡胶避孕套,动感组合 8只,盒,23,杰士邦,武汉杰士邦卫生用品有限公司,马来西亚
977721,6921311198344,康师傅劲凉冰红茶600ml,600ml/瓶,瓶,3.00,康师傅,武汉顶津食品有限公司,武汉
977758,6926352051146,宝路易男士纯棉内裤5114 1*2条,1盒2条装,盒,23.80,宝路易,中山市宝路易服饰有限公司,G
977798,6920152460269,康师傅香辣牛肉面,袋,袋,2.75,康师傅,杭州顶益食品有限公司,杭州
977858,6906303003486,味精,1千克,包,19.8,王守义十三香,驻马店市王守义十三香调味品集团有限公司,河南
977899,6909131210897,500ml38度追风八珍酒礼盒,礼盒，1*2,盒,49.8,劲牌,劲牌有限公司,湖北
977948,6933063037314,男仕时尚三角裤,盒装,袋,24.80,络华,中山市络华制衣有限公司,广东
977969,6921734975409,得力4B美术用橡皮擦NO.7540 200A  2块/袋 洁净,1Pcs/件,块,2.00,得力,得力集团有限公司,浙江宁波
978022,6937048800627,彩袋装20个圆球珠光色,0,袋,13.9,大裕,常州市武进大裕乳胶制品有限公司,义乌
978055,6923413811190,宝娜斯男袜1119,1119;男袜,双,7.50,BONAS/宝娜斯,浙江宝娜斯袜业有限公司,浙江
978057,6932368880885,不锈钢柄木头扫把,105*32*8,把,12,建波,台州市路桥建波塑业制品厂,G
978070,6935491213537,雯丽祛斑显效组合,150,盒,38.00,无,广州市梵蔻化妆品有限公司,广州
978148,6904007603209,红枣牛奶,200ml,箱,28.2,银桥,西安银桥乳业(集团)有限公司,西安
978179,6921977367443,50°扁瓶洞藏太白酒,200ml,瓶,8.5,太白,陕西省太白酒业有限责任公司,陕西
978225,6930506006098,哈尔斯多功能真空广口壶HG-2500,HG,个,259.0,HAERS,浙江哈尔斯真空器皿股份有限公司,广东
978256,6907992811482,伊利碎冰葡萄,碎,支,9.70,伊利,内蒙古伊利实业集团股份有限公司,内蒙古
978302,6924183900039,扑克牌,6*9.5,付,2.00,宾王,浙江宾王扑克有限公司,浙江
978546,6942811102341,620ml美味加老抽王,620;620ml;ml,瓶,56.90,美味加,唐河县有华综合实业有限公司,南阳
978556,6920001158262,郁美净 儿童舒柔滋养保湿霜 50g,50g(罐）,袋,15.50,郁美净,天津郁美净集团有限公司,天津
978606,6901683802254,53度特制蓝花郎,500ml*6,瓶,85.3,郎牌,四川省古蔺郎酒厂有限公司,四川
978629,6917541772157,炭烧咖啡糖,120g,袋,6.00,春光,海南春光食品有限公司,海南
978694,6937488900017,祥橱120十八鲜,120g,包,4.5,祥橱,江西省祥橱实业有限公司,G
978932,6932722906091,清柔草本妇炎洁卫生巾 6713/包,6713;包,包,34.90,妇炎洁,南安市洁婷卫生用品有限公司,福建
979041,6934023000836,香酥听装猪肉松,160g/听,听,36,寿之源,江苏长寿集团股份有限公司,南通
979106,6934024520111,100%苹果汁,1L,盒,14.5,都乐,百事饮料(广州)有限公司,惠州
979116,6930663300312,9502,0,本,15.2,申士,温州市申士文具用品有限公司,浙江
979126,6926032306580,A4，长押夹，18MM,A4，18MM,个,5.0,comix齐心,深圳齐心集团股份有限公司,51
979260,6923807030268,波力海苔卷(异形饼干~海苔)4840_54克,-,盒,4.6,波力,波力食品工业(昆山)有限公司,江苏.昆山
979285,6926032381785,A6，OA软垫包,A6,个,6.5,comix齐心,深圳齐心集团股份有限公司,深圳
979319,6926093599983,鸡蛋,1,盒,74.8,彩蝶,山东菁华农牧发展有限公司,潍坊
979329,6923935900099,盐酸二甲双胍肠溶片,0.25g*48片,盒,10,安多可,贵州天安药业股份有限公司,贵州天安
979336,6911754102459,100g陈村粉麻辣牛肉,100g,包,1.3,陈村,佛山市顺德区春晓食品有限公司,番禺
979426,6924035100037,饼干,16。5克,卷,32.3,顺新,揭阳市揭东区嘉得利食品有限公司,广东
979477,6920451500505,36度趵突泉特酿,490ml,瓶,46.0,趵突泉,济南趵突泉酿酒有限责任公司,济南
979488,6903624800046,狮王细齿洁晶彩牙刷,1支装,支,9.80,狮王,狮王日用化工(青岛)有限公司,青岛
979497,6907182120196,双塔纯味精500g,500g/包,包,14.8,双塔牌,泉州中侨(集团)股份有限公司,泉州
979542,6925329200105,40片干爽网面40*48,40*48,袋,4.9,安柔卫生用品,义乌市安柔卫生用品有限公司,浙江
979584,6921977365234,45°精品千禧太白酒,500ml,瓶,41.5,太白,陕西省太白酒业有限责任公司,陕西
979792,6928250600129,保尔洁家用尘刷2619PP,PP,把,14.9,保尔洁,厦门保尔洁日用品有限公司,厦门
979796,6928425579007,口中香日本多味鱼,50克/包,包,3.6,口中香,浏阳市口中香食品有限公司,湖南长沙
979899,6927100167607,机织蜂巢垫,45X55CM,张,8.5,新潮流,宁波明兴装饰织造有限公司,浙江
979904,6927584200456,尖头旅游刀,21*2.5cm,把,5.8,小师傅,阳江市阳东小师傅工贸有限公司,广东
979947,6907974201065,开米涤王香薰衣物柔顺剂（深谷兰香）,1KG,瓶,37.2,开米涤王,西安开米股份有限公司,西安
979948,6908061001803,大众火腿肠,365g,支,10.5,得利斯,得利斯集团有限公司,长春
980060,6926104919410,满口香酒鬼花生,1*20,袋,56.6,盐津铺子,盐津铺子食品股份有限公司,106
980088,6927902033025,3.5g采诗润唇膏(草莓),支,支,6.80,采诗,广州市采诗化妆品有限公司,广州
980115,6930026280183,透盈润精华水,150ml,瓶,14.0,起点之美,广州宝生堂化妆品有限公司,广州
980146,6920979002109,三佳桂花莲子西湖藕粉（盒）640g,640克（40克×16）,提,27.9,三佳,杭州三禾食品有限公司,浙江杭州
980308,6926153810171,麻辣鱼调料,180g,袋,157.4,天雁,重庆天厨天雁食品有限责任公司,184
980315,6911266820230,2023黑色筒装长尾夹,"32mm(1 1/4"")",个,9.3,三木,三木控股集团有限公司,浙江
980412,6926032381754,A4，OA软垫包,A4,个,13.0,comix齐心,深圳齐心集团股份有限公司,深圳
980431,6910633000190,科技糖水枇杷567g,567g,罐,11.5,科技,浙江德尔耀食品科技有限公司,浙江	黄岩	
980489,6917451257621,山西陈醋,420ml,瓶,3.5,四眼井,山西四眼井酿造实业有限公司,山西
980493,6921107600396,古川260ML46度纯粮液,1*6,瓶,23.4,古川,四川省古川酒业有限公司,四川邛崃
980547,6921296200360,好友圆形晒架（13夹）PW36,（13夹）PW36,个,12.90,好友,广州市番禺区好友实业有限公司,番禺
980550,6921369100269,巧媳妇香醋,350ml,袋,1.80,巧媳妇,山东巧媳妇食品集团有限公司,临淄
980668,6932033500810,爱华圆规套装,AH1205,个,21,爱华,杭州爱华文具有限公司,广东
980913,6915389900381,福泰隆 苏泊尔 FC32E2好帮手精铸铁锅,1Pcs/个,口,81.00,苏泊尔,浙江苏泊尔股份有限公司,浙江
980941,6920546800060,旺旺仙贝240g（30包）,240g（30包）,袋,12.5,旺旺,成都旺旺食品有限公司,地
980987,6919138000841,46度三星青醇,500ml1*6,瓶,11.4,青溪,贵州青酒厂,40
981061,6921082899013,自家卤川味卤料,60g,包,3.9,自家卤,重庆自家厨房食品有限公司,重庆
981078,6902212011505,50年西凤酒,瓶,瓶,338.0,西凤,陕西西凤酒股份有限公司,陕西
981079,6902699000177,马头肥皂,200g,块,1.8,马头,湖南丽臣实业股份有限公司,120
981137,6920466901137,大盘艾草无烟蚊香,1x60,盒,1.9,益康,河北益康制香有限公司,35
981224,6921501107231,四洲紫菜即食海苔24束18g 原味零食 小吃特产休闲食品 白领零食,18g,袋,20.50,友谊超市,你口四洲(汕头)有限公司,汕头
981405,6901923021919,男装休闲鞋,8004#啡色39,双,21.7,以纯,东莞市以纯集团有限公司,虎门
981505,6924372567043,酒堡罗曼干红葡萄酒,750ml,瓶,19.8,卡斯堡,烟台卡斯堡酿酒有限公司,烟台
981517,6901209168031,950ml新鲜屋鲜牛奶,950ml,盒,11.9,三岛,光明乳业股份有限公司,上海
981521,6901986000036,马应龙麝香痔疮膏,10g,盒,8,马应龙,马应龙药业集团股份有限公司,武汉马应龙
981594,6923146199275,杜蕾斯激情装12只,12只,盒,69.0,杜蕾斯,青岛伦敦杜蕾斯有限公司,英国
981635,6922753799885,华康100%纯芝麻油（瓶）100ml,1*24*100ml/瓶,瓶,10.00,华康,湖南省华康食品有限责任公司,湖南
981642,6923463400016,芝麻油1L,1L,盒,14.9,乐悠悠,菏泽华瑞油脂有限责任公司,美国
981673,6913393108120,1L霸王姜汁首乌去屑洗发精华素（终端2012版）,1L,瓶,53,霸王,霸王(广州)有限公司,广州
981706,6925040600031,钱先生数字式电子体温计,支,瓶,19.6,钱先生,济南美邦贸易有限公司,广东
981744,6924870900014,六姐妹煎饼小米300g,300g,袋,15.7,沂蒙六姐妹,山东沂蒙六姐妹食品有限公司,山东
981752,6920321299041,蒙古王大红灯笼,500ml/桶,瓶,38.00,蒙古王,内蒙古蒙古王实业股份有限公司,内蒙古	通辽	
981757,6922573900515,400g简装玉米粥,400g,袋,7.5,唐纳兹,杭州旺龙食品有限公司,地
981935,6908180000053,大湖100%西柚汁1L,1L,瓶,16.9,大湖,大湖(天津)新鲜食品果汁有限公司,天津
981937,6909131210378,劲酒 参茸劲酒礼盒装 38％vol 258ml/瓶,258ml,瓶,48.8,参茸劲酒,劲牌有限公司,湖北
982041,6925054800014,【青徐湖】山西陈醋420ml,1*20*420ml,瓶,4.6,青徐湖,山西青徐湖食品有限公司,四川
982126,6933365000092,大眼睛婴儿驱蚊液 120ml,1X48/瓶,瓶,19.80,大眼睛,广州市新东方生物科技有限公司,广州
982140,6920143500394,好人家烧鸡公调料160g,160g/包,袋,8.8,好人家,四川天味食品集团股份有限公司,成都
982144,6920307200696,糖水山楂,500g,瓶,7.7,兆丰,保定兆丰缘食品有限公司,保定
982198,6922401166243,珍珠按摩膏150g,150g,盒,69.0,京润珍珠,海南京润珍珠生物技术股份有限公司,京润
982313,6923319100619,木耳,120g,包,19.2,忠来,南京忠来果品食杂有限公司,南京
982500,6939035360275,解百纳干红葡萄酒,干红;葡萄酒,瓶,108.00,解百纳,烟台金色葡园酒业有限公司,烟台
982687,6903148111017,多效美白霜50g,50g,瓶,85.0,玉兰油,广州宝洁有限公司,广州
982700,6937451812408,香醇牛奶硬质型奶糖（原味）,40g/40g,罐,10.80,无,不二家(杭州)食品有限公司,杭州
982721,6915324767307,妮维雅NIVEA 晶纯皙白纯净日霜,50ml,瓶,65.0,妮维雅,妮维雅(上海)有限公司,上海
982724,6926032383505,考勤机卡纸,1/100,包,15.8,comix齐心,深圳齐心集团股份有限公司,广东
982732,6935442248441,安安金装儿童润肤油,120g,瓶,56.00,无,佛山市安安美容保健品有限公司,G
982896,6923492587719,透净瞬洁净妆乳120ml,120ml,支,69.0,美宝莲,苏州尚美国际化妆品有限公司,苏州
982994,6900477000739,38°精品三花酒,38°360ml,瓶,36.0,桂林牌,桂林三花股份有限公司,桂林
983001,6914782112780,徐福记花生糖285g,285克,包,20.80,徐福记,东莞徐记食品有限公司,广东
983065,6911569114456,雨润 无淀粉火腿 380g/袋,380g,袋,29,雨润,南京雨润食品有限公司,南京
983150,6923492589317,醒润锁湿倍护乳霜,50ml,支,89.0,美宝莲,苏州尚美国际化妆品有限公司,苏州
983261,6922507803011,陈克明米面,800g,包,7.5,陈克明,克明面业股份有限公司,湖南
983444,6901582000805,源和堂梅汁津楂,1150g,瓶,47.8,源和堂蜜饯,泉州百年源和堂食品有限公司,泉州
983480,6901028941075,条装将军（硬功勋）,84mm 硬,盒,140.00,将军,山东中烟工业有限责任公司,青州
983494,6901028149020,壹枝笔时尚新贵过滤嘴香烟(14~1.3~硬包翻盖~不分)2912_20支*10,20支*10/条,条,¥80,壹枝笔,山东中烟工业有限责任公司,青岛
983495,6901028099974,纯香长白山[条],烤烟型 84mm 硬/盒,盒,50.00,长白山,吉林烟草工业有限责任公司,长春
983503,6926032312598,A4，PP档案盒，75MM,238*320*78	单个商品条码	混色,个,24.9,comix齐心,深圳齐心集团股份有限公司,广东
983560,6936034700026,嘉乐博奇香仙草鞋垫    J-902,35双*16盒/箱,双,8.9,嘉乐博,温州市青苹果日用品有限公司,475
983582,6926045000475,二套庄汤碗,265,只,51.0,悠悦,汕头市金豹塑胶实业有限公司,汕头
983590,6901554400077,400ml彩袋酱油1*42袋/箱,1*42袋/箱,袋,1.7,利民,天津市利民调料有限公司,天津
983775,6930554000185,金凤扒鸡,650g,袋,28,金凤,石家庄洛杉奇食品有限公司,德州
983817,6930525820019,董公酒,39度   450ml,瓶,7.8,董公牌,山东董公酒业有限公司,山东
984011,6923503838144,20片乐之惠绿茵柔网,1*24,包,9.2,乐の惠,佛山市志达实业有限公司,8
984028,6921198300335,乌鸡白凤丸,9g*10袋,盒,13,半边天牌,江西半边天药业有限公司,江西
984044,6925009900028,天喔美国笑口杏仁,454g*20,袋,54.0,天喔,天喔食品(集团)有限公司,上海
984048,6925303712136,好劲道酸辣牛肉味5合1,95g*5,包,5.6,好劲道,统一企业(中国)投资有限公司,江苏
984055,6923585800817,桂林辣椒酱,240g,瓶,6.5,食全食美,广西桂林云峰食品有限公司,广西.桂林
984062,6922043171414,珍奇味蛋黄饼,100g,盒,2.0,图案,广东珍奇味集团有限公司,地
984070,6921356016481,四心茉莉花茶(高特)250g,250g/袋,袋,46.7,四心,四川省平武雪宝顶茶业(集团)有限责任公司,四川
984174,6920073800021,鱿鱼须,28*17*5,瓶,13.3,四洋,大连滨海水产有限责任公司,西安
984185,6924964300997,宝中宝蛇油膏8326_50克,-,袋,3.5,宝中宝,兴化市宝中宝化妆品有限公司,江苏
984212,6900607000172,虾条,40克,包,15.2,佳旺,佳旺食品(福建)有限公司,福建
984257,6923513618576,牛奶加钙核桃粉,1*6*900g,盒,35.90,杭州天怡,杭州天怡食品有限公司,浙江杭州
984357,6901891868813,镇脑宁胶囊,0.3g*60粒,盒,18,东宝,通化东宝药业股份有限公司,通化东宝
984367,6923117505920,原味藕粉袋装,360克,包,21.1,甜香园,杭州甜香园食品有限公司,上海
984408,6920635500017,优质米,25ｋｇ,包,43.6,杨园先生,桐乡市龙翔农机粮油专业合作社,[空]
984463,6923644260941,双果粒酸牛奶（葡萄+蓝莓）,100g*24/件,件,60.8,蒙牛,内蒙古蒙牛乳业(集团)股份有限公司,内蒙
984499,6925009905054,麦可爱快熟燕麦片,680g/680g,瓶,8.9,麦可爱,天喔食品(集团)有限公司,上海
984512,6924513905659,荷氏维果-C西柚口味维生素C水果糖,34g/条,支,2.4,荷氏,亿滋食品企业管理(上海)有限公司,广东.广州
984611,6923644262242,黑米糕 雪糕,90g*10,袋,20.5,蒙牛,内蒙古蒙牛乳业(集团)股份有限公司,内蒙古
984665,6924748920847,佳宜2084卡通杂物筒,R2084,个,12.7,佳宜,汕头市佳宜塑胶制品有限公司,17
984858,6926194500024,特精粉,10kg,袋,16.8,半球牌,山东半球面粉有限公司,广饶
984859,6926292533047,贝卓指甲钳  型号:BZB618,吸塑装,个,5,贝卓,广东金达五金制品有限公司,广东
984981,6923046219004,玉泉净水器,SFJ,台,6.0,先锋,宁波先锋电器制造有限公司,宁波
984993,6926937400338,800ml食用调和油,800ml,罐,2.5,盘中餐,盘中餐粮油食品(长沙)有限公司,香港
985096,6914887000395,四洲紫菜脆条,13G,包,17.0,四洲,四洲制果(深圳)有限公司,广东
985225,6918962001086,玉米面500g,500g,包,5.2,裕湘,湖南裕湘食品有限公司,106
985296,6923107700052,超霸红棕鱼,红棕鱼,代,16.2,超霸,长沙市万时红食品饮料有限公司,河南
